Date,Temperature
2024-09-02,3.8079754796707768
2024-09-03,32.68164895525898
2024-09-04,11.743384295752115
2024-09-05,5.668135336956176
2024-09-06,22.22156709507096
2024-09-07,9.524772475353075
2024-09-08,33.017556031274665
2024-09-09,19.661088827057842
2024-09-10,4.014516437542719
2024-09-11,10.391877536099896
2024-09-12,15.283389192377431
2024-09-13,25.81212158078906
2024-09-14,29.115803806142033
2024-09-15,17.83343478618292
2024-09-16,27.777113733613547
2024-09-17,19.442361789464073
2024-09-18,33.94847065422134
2024-09-19,25.55854881057996
2024-09-20,20.493118119991802
2024-09-21,22.424772925408057
2024-09-22,-3.6100098610081055
2024-09-23,28.56890413014942
2024-09-24,3.8157954297781504
2024-09-25,29.59098423819998
2024-09-26,28.48597264980603
2024-09-27,18.97331717868078
2024-09-28,12.685311388942111
2024-09-29,9.188726024009245
2024-09-30,9.197423691219221
2024-10-01,2.7715792384523974
2024-10-02,24.354606456394507
2024-10-03,32.58835845562454
2024-10-04,-4.547224029624171
2024-10-05,13.890036820130732
2024-10-06,-2.720922264107628
2024-10-07,-3.0524835459775312
2024-10-08,22.50698436354937
2024-10-09,-3.2043431225434515
2024-10-10,26.217657523996113
2024-10-11,13.14256954539482
2024-10-12,1.6229964039089717
2024-10-13,3.4771544944674773
2024-10-14,10.40597028013153
2024-10-15,18.39383098270225
2024-10-16,24.81256489909638
2024-10-17,3.9890283119896797
2024-10-18,12.797722620437398
2024-10-19,12.45972362739369
2024-10-20,19.037719964339264
2024-10-21,19.086267020541573
2024-10-22,6.983507851094695
2024-10-23,6.6161093085016365
2024-10-24,6.639096563664953
2024-10-25,19.30507830582855
2024-10-26,18.544764008443316
2024-10-27,0.03376646113807613
2024-10-28,14.26017983134772
2024-10-29,25.399234163397438
2024-10-30,7.352729378202616
2024-10-31,13.611884562422194
2024-11-01,32.12962433254084
2024-11-02,-4.216112374663501
2024-11-03,-3.1083762826112205
2024-11-04,25.479491792429126
2024-11-05,7.626353924084842
2024-11-06,30.142827310007902
2024-11-07,-0.9905369891017513
2024-11-08,23.133551182260753
2024-11-09,29.20071546573668
2024-11-10,3.8970891746350755
2024-11-11,12.619734233491474
2024-11-12,1.826544522084892
2024-11-13,16.124230450868964
2024-11-14,-1.2265820242768033
2024-11-15,-2.0811296712828575
2024-11-16,28.15617585436688
2024-11-17,3.036634299713473
2024-11-18,25.031807106060974
2024-11-19,27.524308096067884
2024-11-20,10.13966670604054
2024-11-21,0.02173026664963551
2024-11-22,26.493130949345808
2024-11-23,16.366246429535437
2024-11-24,19.046618875816073
2024-11-25,2.1425925944800994
2024-11-26,17.105193874319298
2024-11-27,22.46468686922905
2024-11-28,26.747857083860218
2024-11-29,24.00359607144336
2024-11-30,19.44977281645135
2024-12-01,5.3818746121174055
2024-12-02,0.6498205960567072
2024-12-03,33.449022914858986
2024-12-04,17.043833471960262
2024-12-05,-0.889254082228379
2024-12-06,4.57032648914196
2024-12-07,28.137601821611817
2024-12-08,4.325815156159397
2024-12-09,-3.112777086160601
2024-12-10,11.385011979849267
2024-12-11,34.0457967375281
2024-12-12,15.303968494156969
2024-12-13,11.674657388345754
2024-12-14,7.236942095128418
2024-12-15,8.658736742492955
2024-12-16,26.35232910864744
2024-12-17,12.529294821693359
2024-12-18,10.184518781386567
2024-12-19,32.07540488626972
2024-12-20,11.394152749437776
2024-12-21,28.998248548409336
2024-12-22,1.7559223115429834
2024-12-23,8.345778101804386
2024-12-24,3.6375001107084604
2024-12-25,20.333583365245286
2024-12-26,18.337862940336965
2024-12-27,15.145930658627918
2024-12-28,-0.4418633519460258
2024-12-29,30.727441917635268
2024-12-30,20.55615351171715
2024-12-31,-0.7475568032730129
